HORARIO_FUNCIONAMENTO;OPCOES_DE_SERVICO;URL
"segunda-feira
Fechado
terça-feira
Fechado
quarta-feira
Fechado
quinta-feira
Fechado
sexta-feira
11:00–17:00
sábado
11:00–17:00
domingo
11:00–17:00";"Opções de serviço
Mesas externas
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/Restaurante+Trem+da+Serra+DF+BRASILIA+SOBRADINHO
"segunda-feira
18:30–23:00
terça-feira
18:30–23:00
quarta-feira
18:30–23:00
quinta-feira
19:00–23:30
sexta-feira
18:30–00:00
sábado
18:30–00:00
domingo
18:00–23:00";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/RANGO+HAMBURGUERIA+E+CREPERIA+MG+GUAXUPE+CENTRO
;;https://www.google.com/maps/search/RECANTO+VOVÓ+ROSINHA+ES+IBATIBA+ZONA+RURAL
"segunda-feira
Atendimento 24 horas
terça-feira
Atendimento 24 horas
quarta-feira
Atendimento 24 horas
quinta-feira
Atendimento 24 horas
sexta-feira
Atendimento 24 horas
sábado
Atendimento 24 horas
domingo
Atendimento 24 horas";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/RESTAURANTE+E+LANCHONETE+PIMENTA+DE+CHEIRO+MT+NOVA+XAVANTINA+NOVO+HORIZONTE
"segunda-feira
11:00–13:30
terça-feira
11:00–13:30
quarta-feira
11:00–13:30
quinta-feira
11:00–13:30
sexta-feira
11:00–13:30
sábado
11:00–13:30
domingo
Fechado";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/RESTAURANTE+E+PIZZARIA+NOVA+BORBOREMA+SP+BORBOREMA+VILA+HERMES
"segunda-feira
07:00–16:00
terça-feira
07:00–16:00
quarta-feira
07:00–16:00
quinta-feira
07:00–16:00
sexta-feira
07:00–16:00
sábado
07:00–16:00
domingo
07:00–16:00";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/PIFANOS+RESTAURANTE+AL+ARAPIRACA+JARDIM+ESPERANCA
;;https://www.google.com/maps/search/LANCHONETE+ZE+PRETINHO+GO+BURITI+ALEGRE+CENTRO
;;https://www.google.com/maps/search/JOSÉ+ADEILSON+DE+CARVALHO+AL+JEQUIA+DA+PRAIA+CENTRO
"segunda-feira
10:30–22:30
terça-feira
11:30–22:30
quarta-feira
11:30–22:30
quinta-feira
11:30–22:30
sexta-feira
11:30–22:30
sábado
11:30–22:30
domingo
11:30–22:30";"Opções de serviço
Mesas externas
Retirada na porta
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/CHURRASCARIA+AGUA+NA+BOCA+PI+PIRIPIRI+CENTRO
"segunda-feira
18:00–23:15
terça-feira
18:00–23:15
quarta-feira
18:00–23:15
quinta-feira
18:00–23:15
sexta-feira
18:00–23:15
sábado
18:00–23:15
domingo
18:00–23:15";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/PIZZARIA+DNAPOLES+PB+JOAO+PESSOA+CIDADE+UNIVERSITARIA
;;https://www.google.com/maps/search/BACALHAU+DO+TUGA+RJ+ARRAIAL+DO+CABO+PRAIA+DOS+ANJOS
"segunda-feira
08:30–19:00
terça-feira
08:30–19:00
quarta-feira
08:30–19:00
quinta-feira
08:30–19:00
sexta-feira
08:30–19:00
sábado
08:30–19:00
domingo
Fechado";"Opções de serviço
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/MESTRE+DO+LANCHE+RS+SAO+LEOPOLDO+CENTRO
;;https://www.google.com/maps/search/RESTAURANTE+TÔ+AQUI+NA+PRAIA+MG+CAPITOLIO+CENTRO
;;https://www.google.com/maps/search/ITALIANA+RESTAURANTE+E+PASTELARIA+SC+APIUNA+CENTRO
"segunda-feira
06:30–22:00
terça-feira
06:30–22:00
quarta-feira
06:30–22:00
quinta-feira
06:30–22:00
sexta-feira
06:30–22:00
sábado
06:30–22:00
domingo
Fechado";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/RESTAURANTE+E+POUSADA+PRATOS+E+ESPETOS+RS+VILA+FLORES+CENTRO
;;https://www.google.com/maps/search/P+O+R+C+C+I+N+O+ES+BAIXO+GUANDU+VILA+KENNEDY
"segunda-feira
Fechado
terça-feira
19:00–00:00
quarta-feira
19:00–00:00
quinta-feira
19:00–00:00
sexta-feira
19:00–00:00
sábado
19:00–00:00
domingo
19:00–00:00";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/Skina+Lanches+e+Pizzasrua+SP+SANTO+ANTONIO+DA+ALEGRIA+CENTRO
"segunda-feira
06:00–23:00
terça-feira
06:00–23:00
quarta-feira
06:00–23:00
quinta-feira
06:00–23:00
sexta-feira
06:00–23:00
sábado
06:00–23:00
domingo
06:00–23:00";"Opções de serviço
Mesas externas
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/KOMA+AKI+LANCHES+MA+TASSO+FRAGOSO+Centro
"segunda-feira
18:00–00:00
terça-feira
18:00–00:00
quarta-feira
18:00–00:00
quinta-feira
18:00–00:00
sexta-feira
18:00–00:00
sábado
18:00–00:00
domingo
18:00–00:00";"Opções de serviço
Mesas externas
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/GAUCHAO+LANCHES+BA+FEIRA+DE+SANTANA+CIDADE+NOVA
"segunda-feira
07:00–22:00
terça-feira
07:00–22:00
quarta-feira
07:00–22:00
quinta-feira
07:00–22:00
sexta-feira
07:00–22:00
sábado
07:00–22:00
domingo
07:00–22:00";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/BAR+ESPORTE+MG+LAGOA+FORMOSA+CENTRO
;;https://www.google.com/maps/search/Neide+Santos+Bonfim+Guerreiro+SP+RIOLANDIA+CENTRO
"segunda-feira
11:00–23:00
terça-feira
11:00–23:00
quarta-feira
11:00–23:00
quinta-feira
11:00–23:00
sexta-feira
11:00–23:00
sábado
11:00–23:00
domingo
11:00–23:00";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/RESTAURANTE+KI-BELEZA+MG+SAO+LOURENCO+CENTRO
"segunda-feira
08:00–18:00
terça-feira
08:00–18:00
quarta-feira
08:00–18:00
quinta-feira
08:00–18:00
sexta-feira
08:00–18:00
sábado
08:00–18:00
domingo
08:00–18:00";"Opções de serviço
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/CHURRASCARIA+AVENIDA+PE+TRINDADE+CENTRO
"segunda-feira
12:00–00:00
terça-feira
12:00–00:00
quarta-feira
12:00–00:00
quinta-feira
12:00–00:00
sexta-feira
12:00–00:00
sábado
12:00–00:00
domingo
12:00–00:00";"Opções de serviço
Mesas externas
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/BEER+HOUSE+DF+BRASILIA+CEILANDIA
"segunda-feira
19:00–22:30
terça-feira
19:00–22:30
quarta-feira
19:00–22:30
quinta-feira
19:00–22:30
sexta-feira
19:00–22:30
sábado
19:00–22:30
domingo
Fechado";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/RICARDO+SUSHIBAR+E+DELIVERY+PR+RIO+NEGRO+CENTRO
;;https://www.google.com/maps/search/RESTAURANTE+CANELA+DE+EMA+GO+CAVALCANTE+VILA+MORRO+ENCANTADO
"segunda-feira
11:30–15:30
18:30–22:30
terça-feira
11:30–15:30
18:30–22:30
quarta-feira
11:30–15:30
18:30–22:30
quinta-feira
11:30–15:30
18:30–22:30
sexta-feira
11:30–15:30
18:30–22:30
sábado
11:30–16:00
18:30–23:00
domingo
11:30–16:00
18:30–22:00";"Opções de serviço
Retirada na porta
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/MAMMA+MIA+RS+GRAMADO+AV.+CENTRAL
;;https://www.google.com/maps/search/RESTAURANTE+E+CHURRASCARIA+SÃO+SEBASTIÃO+AC+XAPURI+CENTRO
"segunda-feira
09:00–00:45
terça-feira
09:00–00:45
quarta-feira
09:00–00:45
quinta-feira
09:00–00:45
sexta-feira
09:00–00:45
sábado
09:00–00:45
domingo
09:00–00:45";"Opções de serviço
Retirada na porta
Entrega sem contato
Entrega
Drive-through
Para viagem
Refeição no local";https://www.google.com/maps/search/A+CASA+DA+SEVERINA+RJ+RIO+DE+JANEIRO+SAO+CRISTOVAO
"segunda-feira
11:00–00:00
terça-feira
Fechado
quarta-feira
11:00–00:00
quinta-feira
11:00–00:00
sexta-feira
11:00–00:00
sábado
11:00–00:00
domingo
11:00–00:00";"Opções de serviço
Mesas externas
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/TABERNA+DA+CARNE+CE+JUAZEIRO+DO+NORTE+LAGOA+SECA
"segunda-feira
18:00–23:00
terça-feira
18:00–23:00
quarta-feira
18:00–23:00
quinta-feira
18:00–23:00
sexta-feira
18:00–23:00
sábado
18:00–23:30
domingo
Fechado";"Opções de serviço
Mesas externas
Retirada na porta
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/Gastro+Pub+Grota+Bier+SC+PRAIA+GRANDE+CENTRO
"segunda-feira
11:00–22:00
terça-feira
11:00–22:00
quarta-feira
11:00–22:00
quinta-feira
11:00–22:00
sexta-feira
11:00–22:00
sábado
11:00–22:00
domingo
11:00–22:00";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/Árabi´s+SC+BRUSQUE+CENTRO
"segunda-feira
Fechado
terça-feira
Fechado
quarta-feira
18:30–23:30
quinta-feira
18:30–23:30
sexta-feira
18:30–23:30
sábado
18:30–23:30
domingo
18:30–23:00";"Opções de serviço
Mesas externas
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/MAREDU+BURGER+&+BEER+SC+ITUPORANGA+CENTRO
;;https://www.google.com/maps/search/RESERVA+ECOLÓGICA+OSVALDO+TIMÓTEO+AL+SAO+JOSE+DA+LAJE+ZONA+RURAL
;;https://www.google.com/maps/search/SERRANINHO+-+INDUSTRIA++COMERCIO+E+REPRESENTACOES+LTDA++RS+BOM+JESUS+TIETBOHL
;;https://www.google.com/maps/search/LANCHONETE+CENTRAL+SC+SAO+DOMINGOS+CENTRO
;;https://www.google.com/maps/search/RESTAURANTE+E+PIZZARIA+LA&CA+SC+PENHA+PRAIA+DE+ARMACAO+DO+ITAPOCOROY
"segunda-feira
07:00–18:00
terça-feira
07:00–18:00
quarta-feira
07:00–18:00
quinta-feira
07:00–18:00
sexta-feira
07:00–18:00
sábado
07:00–12:00
domingo
Fechado";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/PETISCOS+LANCHES+II+MG+FRUTAL+CENTRO
"segunda-feira
11:00–19:00
terça-feira
11:00–19:00
quarta-feira
11:00–19:00
quinta-feira
11:00–19:00
sexta-feira
11:00–18:00
sábado
Fechado
domingo
13:30–19:00";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/PARADA+DO+ACAI+SC+CORUPA+CENTRO
"segunda-feira
Fechado
terça-feira
10:30–16:30
quarta-feira
10:30–16:30
quinta-feira
10:30–16:30
sexta-feira
10:30–16:30
sábado
10:30–17:00
domingo
10:30–17:00";"Opções de serviço
Retirada na porta
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/BODE+ASSADO+DO+MARCIO+BA+SENHOR+DO+BONFIM+RODOVIA
"segunda-feira
Fechado
terça-feira
18:00–02:00
quarta-feira
18:00–02:00
quinta-feira
18:00–02:00
sexta-feira
18:00–02:00
sábado
18:00–02:00
domingo
18:00–02:00";"Opções de serviço
Mesas externas
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/SORVELANCHE+&+PIZZARIA+RN+MARCELINO+VIEIRA+CENTRO
"segunda-feira
06:00–23:00
terça-feira
06:00–23:00
quarta-feira
06:00–23:00
quinta-feira
06:00–23:00
sexta-feira
06:00–23:00
sábado
06:00–23:00
domingo
06:00–23:00";"Opções de serviço
Para viagem
Refeição no local";https://www.google.com/maps/search/ATOS+RESTAURANTE+GO+SAO+JOAO+D'ALIANCA+SETOR+CENTRAL,
"segunda-feira
17:00–01:00
terça-feira
17:00–01:00
quarta-feira
17:00–01:00
quinta-feira
17:00–01:00
sexta-feira
17:00–01:00
sábado
17:00–01:00
domingo
Fechado";"Opções de serviço
Mesas externas
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/COSTELA'S+BEER+MT+NOVA+MUTUM+JD+DAS+ORQUIDEAS
"segunda-feira
09:00–18:00
terça-feira
09:00–18:00
quarta-feira
09:00–18:00
quinta-feira
09:00–18:00
sexta-feira
09:00–18:00
sábado
09:00–18:00
domingo
09:00–18:00";"Opções de serviço
Refeição no local";https://www.google.com/maps/search/SWEET+CAKE+SP+SERRA+NEGRA+CENTRO
"segunda-feira
11:00–16:00
18:20–22:00
terça-feira
11:00–16:00
18:20–22:00
quarta-feira
11:00–16:00
18:20–22:00
quinta-feira
11:00–16:00
18:20–22:00
sexta-feira
11:00–16:00
18:20–22:00
sábado
11:00–17:00
18:20–22:00
domingo
11:00–17:00
18:20–22:00";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/O+MELHOR+DA+PICANHA+SP+ITUPEVA+PQ+DAS+VINHAS
;;https://www.google.com/maps/search/LA+BELLA+ITALIA+CE+FORTALEZA+CENTRO
;;https://www.google.com/maps/search/CRISLU+RESTAURANTE+E+CONVENIENCIA+BA+CAIRU+MORRO+DE+SAO+PAULO
"segunda-feira
18:00–00:00
terça-feira
18:00–00:00
quarta-feira
18:00–00:00
quinta-feira
18:00–00:00
sexta-feira
18:00–00:00
sábado
18:00–00:00
domingo
18:00–00:00";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/AGUIA+LANCHES+SC+GUARAMIRIM+CENTRO
;"Opções de serviço
Mesas externas
Entrega sem contato
Entrega
Drive-through
Para viagem
Refeição no local";https://www.google.com/maps/search/ATTIMO+PER+QUATTRO+SP+SAO+PAULO+VILA+NOVA+CONCEICAO
"segunda-feira
16:00–23:45
terça-feira
16:00–23:45
quarta-feira
16:00–23:45
quinta-feira
16:00–23:45
sexta-feira
16:00–23:45
sábado
16:00–23:45
domingo
16:00–23:45";"Opções de serviço
Mesas externas
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/NA+HORA+DO+ACAI+GO+MAMBAI+CENTRO
;;https://www.google.com/maps/search/B+B+CARNEIROS+EMPREENDIMENTOS+TURISTICOS+PE+TAMANDARE+PRAIA+DOS+CARNEIROS
"segunda-feira
19:00–23:00
terça-feira
19:00–23:00
quarta-feira
19:00–23:00
quinta-feira
19:00–23:00
sexta-feira
19:00–23:30
sábado
19:00–23:30
domingo
Fechado";"Opções de serviço
Entrega sem contato
Para viagem
Refeição no local
Entrega";https://www.google.com/maps/search/VARIATTO+RESTAURANTE+E+PIZZARIA+LTDA+RS+SAO+LEOPOLDO+FEITORIA
"segunda-feira
09:00–16:00
terça-feira
09:00–16:00
quarta-feira
09:00–16:00
quinta-feira
09:00–16:00
sexta-feira
09:00–16:00
sábado
09:00–16:00
domingo
Fechado";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/RESTAURANTE+SILVESTRE+GO+APARECIDA+DE+GOIANIA+CENTRO
"segunda-feira
11:00–20:00
terça-feira
11:00–20:00
quarta-feira
11:00–20:00
quinta-feira
11:00–20:00
sexta-feira
11:00–20:00
sábado
11:00–20:00
domingo
11:00–20:00";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/QUIOSQUE+BOB'S+SP+IBIUNA+CENTRO
"segunda-feira
08:00–18:00
terça-feira
08:00–18:00
quarta-feira
08:00–18:00
quinta-feira
08:00–18:00
sexta-feira
08:00–18:00
sábado
08:00–18:00
domingo
Fechado";"Opções de serviço
Entrega
Retirada na loja
Compras na loja
Entrega no mesmo dia";https://www.google.com/maps/search/PIMENTA+DOCE+PETISCARIA+MS+BONITO+CENTRO
"segunda-feira
10:00–18:00
terça-feira
10:00–18:00
quarta-feira
10:00–18:00
quinta-feira
10:00–18:00
sexta-feira
10:00–18:00
sábado
12:00–19:00
domingo
12:00–19:00";"Opções de serviço
Para viagem
Refeição no local";https://www.google.com/maps/search/café+com+mistura+MG+BUENO+BRANDAO+Centro
"segunda-feira
09:00–17:00
terça-feira
09:00–17:00
quarta-feira
09:00–17:00
quinta-feira
09:00–17:00
sexta-feira
09:00–17:00
sábado
09:00–17:00
domingo
09:00–17:00";"Opções de serviço
Mesas externas
Para viagem
Refeição no local";https://www.google.com/maps/search/RESTAURANTE+E+PETISQUEIRA+TRAPICHE+SC+SAO+FRANCISCO+DO+SUL+VILA+DA+GLORIA
"segunda-feira
10:00–22:00
terça-feira
10:00–22:00
quarta-feira
10:00–22:00
quinta-feira
10:00–22:00
sexta-feira
10:00–22:00
sábado
10:00–22:00
domingo
12:00–21:00";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/Giraffa´s+SP+SANTOS+GONZAGA
"segunda-feira
08:00–17:30
terça-feira
08:00–22:00
quarta-feira
08:00–22:00
quinta-feira
08:00–22:00
sexta-feira
08:00–23:00
sábado
08:00–23:00
domingo
14:00–22:00";"Opções de serviço
Retirada na loja
Compras na loja
Para viagem
Refeição no local";https://www.google.com/maps/search/SORVETERIA+DO+NENE+RS+SAO+SEBASTIAO+DO+CAI+CENTRO
"segunda-feira
Fechado
terça-feira
Fechado
quarta-feira
Fechado
quinta-feira
Fechado
sexta-feira
12:00–19:00
sábado
09:00–19:00
domingo
09:00–19:00";"Opções de serviço
Mesas externas
Retirada na porta
Para viagem
Refeição no local
Entrega";https://www.google.com/maps/search/RESTAURANTE+SANTO+ANTONIO+MG+BUENO+BRANDAO+FURNAS
"segunda-feira
06:00–19:00
terça-feira
06:00–19:00
quarta-feira
06:00–19:00
quinta-feira
06:00–19:00
sexta-feira
06:00–19:00
sábado
Fechado
domingo
Fechado";"Opções de serviço
Para viagem
Refeição no local";https://www.google.com/maps/search/LANCHONETE+E+RESTAURANTE+DEGRAUS+GO+GOIANIA+SETOR+CAMPINAS
;;https://www.google.com/maps/search/++BA+CAIRU+CENTRO+-+MORRO+DE+SAO+PAULO
"segunda-feira
08:30–00:00
terça-feira
08:30–00:00
quarta-feira
08:30–00:00
quinta-feira
08:30–00:00
sexta-feira
08:30–00:00
sábado
08:30–00:00
domingo
Fechado";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/BIG+LANCHES+RS+FREDERICO+WESTPHALEN+CENTRO
;;https://www.google.com/maps/search/RANCHO+DO+GETULIO+RS+PALMEIRA+DAS+MISSOES+VILA+VELHA
"segunda-feira
07:30–20:00
terça-feira
07:30–20:00
quarta-feira
07:30–20:00
quinta-feira
07:30–20:00
sexta-feira
07:30–20:00
sábado
07:30–20:00
domingo
07:30–20:00";"Opções de serviço
Mesas externas
Para viagem
Refeição no local";https://www.google.com/maps/search/BARRACA+DO+CLAUDIO+BA+MUCURI+CENTRO
"segunda-feira
06:00–22:30
terça-feira
06:00–22:30
quarta-feira
06:00–22:30
quinta-feira
06:00–22:30
sexta-feira
06:00–22:30
sábado
06:00–21:30
domingo
06:00–22:00";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/CHURRASCARIA+CARLETTO+PR+SANTA+TEREZA+DO+OESTE+LOTEAMENTO+CIDADE+SANTA+MARIA
;"Opções de serviço
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/GARBBO+RESTAURANTE+PR+CURITIBA+JUVEVE
;;https://www.google.com/maps/search/ORABURGUER+PI+CAJUEIRO+DA+PRAIA+BARRA+GRANDE
"segunda-feira
08:00–23:00
terça-feira
08:00–23:00
quarta-feira
08:00–23:00
quinta-feira
08:00–23:00
sexta-feira
08:00–23:00
sábado
08:00–23:00
domingo
18:00–23:30";"Opções de serviço
Mesas externas
Retirada na porta
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/MARMILANCHES+MG+ATALEIA+CENTRO
"segunda-feira
08:00–18:00
terça-feira
08:00–18:00
quarta-feira
08:00–18:00
quinta-feira
08:00–18:00
sexta-feira
08:00–18:00
sábado
08:00–18:00
domingo
08:00–18:00";"Opções de serviço
Mesas externas
Para viagem
Refeição no local";https://www.google.com/maps/search/DELÍCIAS+DO+MAR+AL+MARAGOGI+CENTRO
"segunda-feira
Fechado
terça-feira
09:00–18:00
quarta-feira
09:00–18:00
quinta-feira
09:00–18:00
sexta-feira
09:00–18:00
sábado
09:30–18:00
domingo
09:30–16:00";"Opções de serviço
Mesas externas
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/HMFOOD+CAFE+SP+SAO+PAULO+PINHEIROS
;;https://www.google.com/maps/search/ROUGE+ALIMENTAÇÃO+SP+SAO+PAULO+CONSOLACAO
;;https://www.google.com/maps/search/KALANGO+BAR+CAFE+SP+ILHABELA+PEREQUE
"segunda-feira
18:00–00:00
terça-feira
18:00–00:00
quarta-feira
18:00–00:00
quinta-feira
18:00–00:00
sexta-feira
18:00–00:00
sábado
18:00–00:00
domingo
18:00–00:00";"Opções de serviço
Mesas externas
Retirada na porta
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/NAA!+SUSHI+BAR+RJ+RIO+DE+JANEIRO+JACAREPAGUA
"segunda-feira
11:00–22:00
terça-feira
11:00–22:00
quarta-feira
11:00–22:00
quinta-feira
11:00–22:00
sexta-feira
11:00–22:00
sábado
11:00–22:00
domingo
11:00–21:00";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/TABUA+DE+CARNE+RN+MOSSORO+NOVA+BETANIA
